time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116165937,1000,0.9825,0.0,22.85103,20241116165938
20241116170024,1000,0.9924,0.0,22.87936,20241116170028
20241116170139,1000,0.9849,0.0,22.9657,20241116170138
20241116170227,1000,0.9825,0.0,23.13163,20241116170229
20241116170343,1000,0.9924,0.0,23.89922,20241116170349
20241116170430,1000,0.9849,0.0,24.7545,20241116170439
20241116170545,1000,0.9924,0.0,23.96802,20241116170549
20241116170633,1000,0.9256,0.0,22.76874,20241116170639
20241116170748,1000,0.9899,0.0,22.90095,20241116170749
20241116170841,1000,0.9924,0.0,23.6483,20241116170849
20241116170957,1000,0.9874,0.0,22.81191,20241116170959
20241116171048,1000,0.9825,0.0,23.88978,20241116171049
20241116171203,1000,0.98,0.0,23.30295,20241116171209
20241116171254,1000,0.9924,0.008,22.91444,20241116171259
20241116171409,1000,0.9899,0.0,22.59742,20241116171409
20241116171501,1000,0.9899,0.0,24.55619,20241116171509
20241116171617,1000,0.9874,0.0,22.6163,20241116171615
20241116171709,1000,0.9874,0.0,23.7886,20241116171705
20241116171824,1000,0.9874,0.0,24.56833,20241116171825
20241116171918,1000,0.9221,0.032,23.73734,20241116171915
20241116172033,1000,0.9849,0.0,22.66757,20241116172035
20241116172125,1000,0.9899,0.0,22.8308,20241116172125
20241116172241,1000,0.9949,0.0,24.16363,20241116172245
20241116172335,1000,0.9899,0.004,22.87531,20241116172335
20241116172450,1000,0.9825,0.0,22.70938,20241116172455
20241116172542,1000,0.9924,0.0,23.00752,20241116172545
20241116172658,1000,0.9924,0.0,22.79707,20241116172655
20241116172750,1000,0.9825,0.0,22.68375,20241116172755
20241116172905,1000,0.9874,0.0,23.03989,20241116172905
20241116172956,1000,0.9899,0.0,22.86857,20241116172955
20241116173112,1000,0.9874,0.0,22.86452,20241116173115
20241116173159,1000,0.9824,0.032,24.44962,20241116173155
20241116173314,1000,0.9924,0.0,24.27559,20241116173315
20241116173406,1000,0.9144,0.0,22.6932,20241116173406
20241116173520,1000,0.9825,0.0,22.90364,20241116173526
20241116173612,1000,0.9899,0.0,22.86587,20241116173616
20241116173728,1000,0.9924,0.0,23.22066,20241116173726
20241116173815,1000,0.9048,0.0,23.12893,20241116173816
20241116173930,1000,0.9825,0.0,23.15186,20241116173936
20241116174022,1000,0.9874,0.0,23.63616,20241116174026
20241116174138,1000,0.9899,0.0,22.84294,20241116174136
20241116174230,1000,0.9848,0.028,22.57718,20241116174236
20241116174345,1000,0.9799,0.0,22.75121,20241116174346
20241116174438,1000,0.8663,0.028,22.92118,20241116174436
20241116174553,1000,0.9825,0.0,22.75121,20241116174556
20241116174639,1000,0.9899,0.0,24.19331,20241116174636
20241116174755,1000,0.9924,0.004,22.93062,20241116174756
20241116174846,1000,0.9007,0.004,23.08576,20241116174846
20241116175002,1000,0.9924,0.0,24.73291,20241116175006
20241116175053,1000,0.9129,0.0,24.6169,20241116175056
20241116175208,1000,0.9899,0.0,22.87127,20241116175206
20241116175257,1000,0.8005,0.052,22.81866,20241116175257
20241116175412,1000,0.9949,0.0,22.80651,20241116175417
20241116175504,1000,0.902,0.0,24.25131,20241116175507
20241116175619,1000,0.9874,0.0,22.79572,20241116175617
20241116175705,1000,0.8631,0.0,23.15861,20241116175707
20241116175820,1000,0.9899,0.0,23.91541,20241116175827
20241116175917,1000,0.8035,0.0,22.73906,20241116175917
20241116180031,1000,0.98,0.0,22.81731,20241116180037
20241116180123,1000,0.9875,0.0,22.92388,20241116180127
20241116180239,1000,0.9899,0.0,22.94816,20241116180237
20241116180331,1000,0.8621,0.044,22.71613,20241116180337
20241116180446,1000,0.9825,0.0,22.85913,20241116180447
20241116180539,1000,0.8074,0.028,22.90499,20241116180537
20241116180654,1000,0.9949,0.0,23.16535,20241116180657
20241116180741,1000,0.9773,0.004,22.72288,20241116180747
20241116180856,1000,0.9849,0.0,22.95625,20241116180857
20241116180947,1000,0.985,0.004,23.15456,20241116180947
20241116181103,1000,0.9825,0.004,24.59801,20241116181108
20241116181156,1000,0.8778,0.0,23.94374,20241116181158
