time,cpu_freq,hadoop_idx,cpu_idle,sda_idle
20241117005836,1300,769,0.3795,0.04
20241117005837,1300,769,0.3795,0.0
20241117005838,1300,769,0.4976,0.0
20241117005839,1300,769,0.6594,0.084
20241117005840,1300,769,0.2886,0.0
20241117005841,1300,769,0.7079,0.0
20241117005842,1300,769,0.9254,0.0
20241117005843,1300,769,0.9925,0.0
20241117005844,1300,769,0.9849,0.036
20241117005845,1300,769,0.995,0.0
20241117005846,1300,769,0.99,0.004
20241117005847,1300,769,0.9925,0.0
20241117005848,1300,769,0.9194,0.0
20241117005849,1300,769,0.5375,0.004
20241117005850,1300,769,0.3705,0.04
20241117005851,1300,769,0.5375,0.004
20241117005852,1300,769,0.4522,0.0
20241117005853,1300,769,0.256,0.0
20241117005854,1300,769,0.607,0.0
20241117005855,1300,769,0.9523,0.032
20241117005856,1300,769,0.9924,0.008
20241117005857,1300,769,0.9924,0.0
20241117005858,1300,769,0.9874,0.0
20241117005859,1300,769,0.9924,0.0
20241117005900,1300,769,0.9824,0.024
20241117005901,1300,769,0.9874,0.044
20241117005902,1300,769,0.9924,0.0
20241117005903,1300,769,0.9825,0.0
20241117005904,1300,769,0.9975,0.0
20241117005905,1300,769,0.9899,0.0
20241117005906,1300,769,0.9823,0.04
20241117005907,1300,769,0.9949,0.0
20241117005908,1300,769,0.9899,0.0
20241117005909,1300,769,0.9899,0.0
20241117005910,1300,769,0.9676,0.0
20241117005911,1300,769,0.9825,0.032
20241117005912,1300,769,0.9875,0.008
20241117005913,1300,769,0.9899,0.0
20241117005914,1300,770,0.995,0.0
20241117005915,1300,770,0.985,0.0
20241117005916,1300,770,0.9924,0.024
20241117005917,1300,770,0.9924,0.0
20241117005918,1300,770,0.9899,0.0
20241117005919,1300,770,0.9825,0.0
20241117005920,1300,770,0.9949,0.0
20241117005921,1300,770,0.8937,0.012
20241117005922,1300,770,0.9673,0.108
20241117005923,1300,770,0.9924,0.0
20241117005924,1300,770,0.9277,0.0
20241117005925,1300,770,0.955,0.0
20241117005926,1300,770,0.9479,0.024
20241117005927,1300,770,0.3127,0.0
20241117005928,1300,770,0.5569,0.0
20241117005929,1300,770,0.4939,0.004
20241117005930,1300,770,0.3463,0.004
20241117005931,1300,770,0.4471,0.028
20241117005932,1300,770,0.5023,0.0
20241117005933,1300,770,0.2936,0.0
20241117005934,1300,770,0.3709,0.0
20241117005935,1300,770,0.218,0.0
20241117005936,1300,770,0.5633,0.02
20241117005937,1300,770,0.9233,0.104
20241117005938,1300,770,0.2667,0.012
20241117005939,1300,770,0.0126,0.0
20241117005940,1300,770,0.005,0.0
20241117005941,1300,770,0.025,0.028
20241117005942,1300,770,0.0025,0.0
20241117005943,1300,770,0.0125,0.0
20241117005944,1300,770,0.1159,0.0
20241117005945,1300,770,0.4865,0.012
20241117005946,1300,770,0.198,0.04
20241117005947,1300,770,0.0075,0.0
20241117005948,1300,770,0.005,0.0
20241117005949,1300,770,0.0425,0.0
20241117005950,1300,770,0.0025,0.0
20241117005951,1300,770,0.0151,0.032
20241117005952,1300,770,0.0101,0.028
20241117005953,1300,770,0.2228,0.028
20241117005954,1300,770,0.7857,0.024
20241117005955,1300,770,0.7827,0.008
20241117005956,1300,770,0.9502,0.048
20241117005957,1300,770,0.9577,0.0
20241117005958,1300,771,0.812,0.0
20241117005959,1300,771,0.9774,0.0
20241117010000,1300,771,0.9899,0.0
20241117010001,1300,771,0.9874,0.024
20241117010002,1300,771,0.9899,0.0
20241117010003,1300,771,0.9623,0.0
20241117010004,1300,771,0.9624,0.0
20241117010005,1300,771,0.9875,0.0
20241117010006,1300,771,0.9925,0.016
20241117010007,1300,771,0.985,0.0
20241117010008,1300,771,0.9825,0.004
20241117010009,1300,771,0.9975,0.0
20241117010010,1300,771,0.945,0.0
20241117010011,1300,771,0.868,0.024
20241117010012,1300,771,0.9697,0.0
20241117010013,1300,771,0.9826,0.008
20241117010014,1300,771,0.995,0.0
20241117010015,1300,771,0.9925,0.0
20241117010016,1300,771,0.9825,0.028
20241117010017,1300,771,0.9925,0.0
20241117010018,1300,771,0.9925,0.004
20241117010019,1300,771,1.0,0.0
20241117010020,1300,771,0.9826,0.0
20241117010021,1300,771,0.9849,0.028
20241117010022,1300,771,0.9925,0.0
20241117010023,1300,771,0.9798,0.164
20241117010024,1300,771,0.995,0.0
20241117010025,1300,771,0.9925,0.0
20241117010026,1300,771,0.9949,0.028
20241117010027,1300,771,0.995,0.0
20241117010028,1300,771,0.99,0.0
20241117010029,1300,771,0.7634,0.032
20241117010030,1300,771,0.995,0.0
20241117010031,1300,771,0.9874,0.028
20241117010032,1300,771,1.0,0.0
20241117010033,1300,771,0.9975,0.0
20241117010034,1300,771,0.7042,0.004
20241117010035,1300,771,0.3981,0.004
20241117010036,1300,771,0.3628,0.036
20241117010037,1300,771,0.5024,0.0
20241117010038,1300,771,0.605,0.144
20241117010039,1300,771,0.3672,0.0
20241117010040,1300,771,0.6804,0.0
20241117010041,1300,771,0.9849,0.0
20241117010042,1300,771,0.995,0.0
20241117010043,1300,771,0.9799,0.052
20241117010044,1300,771,0.9673,0.12
20241117010045,1300,771,0.985,0.0
20241117010046,1300,771,0.995,0.0
20241117010047,1300,771,0.6377,0.004
20241117010048,1300,771,0.3674,0.004
20241117010049,1300,771,0.5049,0.04
20241117010050,1300,771,0.5133,0.0
20241117010051,1300,771,0.3333,0.0
20241117010052,1300,771,0.3092,0.0
20241117010053,1300,771,0.938,0.0
20241117010054,1300,771,0.9849,0.028
20241117010055,1300,771,0.9899,0.0
20241117010056,1300,771,0.9874,0.0
20241117010057,1300,771,0.9924,0.0
20241117010058,1300,771,0.9924,0.0
20241117010059,1300,771,0.9526,0.148
20241117010100,1300,771,0.9825,0.02
20241117010101,1300,771,0.9899,0.0
20241117010102,1300,771,0.9775,0.0
20241117010103,1300,771,0.9875,0.0
20241117010104,1300,771,0.9849,0.028
20241117010105,1300,771,0.99,0.0
20241117010106,1300,771,0.9825,0.0
20241117010107,1300,771,0.985,0.0
20241117010108,1300,771,0.9701,0.0
20241117010109,1300,771,0.9899,0.02
20241117010110,1300,771,0.9825,0.0
20241117010111,1300,771,0.9874,0.0
20241117010112,1300,772,0.9924,0.0
20241117010113,1300,772,0.99,0.0
20241117010114,1300,772,0.9874,0.016
20241117010115,1300,772,0.9949,0.0
20241117010116,1300,772,0.9875,0.0
20241117010117,1300,772,0.9875,0.0
20241117010118,1300,772,0.9824,0.0
20241117010119,1300,772,0.8781,0.016
20241117010120,1300,772,0.9623,0.128
20241117010121,1300,772,0.985,0.0
20241117010122,1300,772,0.9598,0.0
20241117010123,1300,772,0.9446,0.0
20241117010124,1300,772,0.9776,0.024
20241117010125,1300,772,0.9924,0.0
20241117010126,1300,772,0.9825,0.0
20241117010127,1300,772,0.9899,0.0
20241117010128,1300,772,0.9975,0.0
20241117010129,1300,772,0.9825,0.016
20241117010130,1300,772,0.9924,0.0
20241117010131,1300,772,0.9924,0.0
20241117010132,1300,772,0.9925,0.0
20241117010133,1300,772,0.985,0.0
20241117010134,1300,772,0.9483,0.024
20241117010135,1300,772,0.9899,0.008
20241117010136,1300,772,0.8329,0.0
20241117010137,1300,772,0.3146,0.0
20241117010138,1300,772,0.453,0.0
20241117010139,1300,772,0.0175,0.04
20241117010140,1300,772,0.0025,0.0
20241117010141,1300,772,0.0,0.0
20241117010142,1300,772,0.005,0.0
20241117010143,1300,772,0.0,0.0
20241117010144,1300,772,0.0025,0.028
20241117010145,1300,772,0.0025,0.0
20241117010146,1300,772,0.0025,0.0
20241117010147,1300,772,0.2277,0.0
20241117010148,1300,772,0.8304,0.02
20241117010149,1300,772,0.8148,0.032
20241117010150,1300,772,0.2512,0.004
20241117010151,1300,772,0.0729,0.0
20241117010152,1300,772,0.0705,0.0
20241117010153,1300,772,0.0779,0.024
20241117010154,1300,772,0.2173,0.028
20241117010155,1300,772,0.6837,0.008
20241117010156,1300,772,0.962,0.012
20241117010157,1300,772,0.9548,0.004
20241117010158,1300,772,0.9651,0.0
20241117010159,1300,772,0.9751,0.036
20241117010200,1300,773,0.9084,0.0
20241117010201,1300,773,0.928,0.0
20241117010202,1300,773,0.9949,0.0
20241117010203,1300,773,0.9975,0.0
20241117010204,1300,773,0.9925,0.0
20241117010205,1300,773,0.9874,0.016
20241117010206,1300,773,0.9623,0.004
20241117010207,1300,773,0.9673,0.0
20241117010208,1300,773,0.9925,0.0
20241117010209,1300,773,0.9875,0.0
20241117010210,1300,773,0.9751,0.032
20241117010211,1300,773,0.9875,0.008
20241117010212,1300,773,0.9924,0.0
20241117010213,1300,773,0.8537,0.0
20241117010214,1300,773,0.9422,0.0
20241117010215,1300,773,0.985,0.024
20241117010216,1300,773,0.9925,0.004
20241117010217,1300,773,0.9975,0.0
20241117010218,1300,773,0.99,0.0
20241117010219,1300,773,0.9975,0.0
20241117010220,1300,773,0.9899,0.032
20241117010221,1300,773,0.9925,0.0
20241117010222,1300,773,0.9975,0.004
20241117010223,1300,773,0.9924,0.0
20241117010224,1300,773,0.995,0.0
20241117010225,1300,773,0.9899,0.028
20241117010226,1300,773,0.995,0.0
20241117010227,1300,773,0.995,0.008
20241117010228,1300,773,0.9925,0.0
20241117010229,1300,773,0.9975,0.0
20241117010230,1300,773,0.9874,0.028
20241117010231,1300,773,0.7941,0.0
20241117010232,1300,773,0.9449,0.108
20241117010233,1300,773,0.995,0.0
20241117010234,1300,773,0.99,0.0
20241117010235,1300,773,0.9924,0.032
20241117010236,1300,773,0.8557,0.0
20241117010237,1300,773,0.4038,0.016
20241117010238,1300,773,0.3582,0.0
20241117010239,1300,773,0.5107,0.0
20241117010240,1300,773,0.6482,0.132
20241117010241,1300,773,0.2222,0.0
20241117010242,1300,773,0.6773,0.0
20241117010243,1300,773,0.8894,0.0
20241117010244,1300,773,0.99,0.0
20241117010245,1300,773,0.9924,0.0
20241117010246,1300,773,0.985,0.044
20241117010247,1300,773,0.9826,0.008
20241117010248,1300,773,0.995,0.0
20241117010249,1300,773,0.903,0.0
20241117010250,1300,773,0.5024,0.004
20241117010251,1300,773,0.3462,0.036
20241117010252,1300,773,0.5262,0.004
20241117010253,1300,773,0.4431,0.0
20241117010254,1300,773,0.2391,0.0
20241117010255,1300,773,0.6757,0.0
20241117010256,1300,773,0.9426,0.032
20241117010257,1300,773,0.9798,0.124
20241117010258,1300,773,0.98,0.0
20241117010259,1300,773,0.9646,0.108
20241117010300,1300,773,0.9924,0.0
20241117010301,1300,773,0.9849,0.0
20241117010302,1300,773,0.9825,0.0
20241117010303,1300,773,0.9899,0.004
20241117010304,1300,773,0.9874,0.0
20241117010305,1300,773,0.9726,0.036
20241117010306,1300,773,0.9825,0.0
20241117010307,1300,773,0.9924,0.0
20241117010308,1300,773,0.9924,0.0
20241117010309,1300,773,0.9924,0.0
20241117010310,1300,773,0.9726,0.016
20241117010311,1300,773,0.9824,0.0
20241117010312,1300,773,0.9924,0.0
20241117010313,1300,773,0.9949,0.0
20241117010314,1300,773,0.9924,0.0
20241117010315,1300,774,0.9899,0.016
20241117010316,1300,774,0.9949,0.0
20241117010317,1300,774,0.9924,0.0
20241117010318,1300,774,0.9899,0.0
20241117010319,1300,774,0.9949,0.0
20241117010320,1300,774,0.98,0.016
20241117010321,1300,774,0.9449,0.048
20241117010322,1300,774,0.9173,0.052
20241117010323,1300,774,0.9925,0.0
20241117010324,1300,774,0.9849,0.0
20241117010325,1300,774,0.9277,0.0
20241117010326,1300,774,0.9501,0.0
20241117010327,1300,774,0.9648,0.016
20241117010328,1300,774,0.3185,0.004
20241117010329,1300,774,0.5755,0.0
