time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20260312131201,1300,0.7652,0.0064,17.76844,20260312131209
20260312131256,1300,0.7651,0.0064,17.61456,20260312131259
20260312131351,1300,0.7651,0.0064,17.73906,20260312131359
20260312131445,1300,0.7651,0.0064,17.66212,20260312131449
20260312131539,1300,0.7651,0.0064,17.92931,20260312131539
20260312131633,1300,0.765,0.0064,17.42012,20260312131639
20260312131729,1300,0.765,0.0064,17.73347,20260312131729
20260312131824,1300,0.765,0.0064,17.70269,20260312131829
20260312131919,1300,0.765,0.0064,17.84538,20260312131918
20260312132014,1300,0.7649,0.0064,17.87475,20260312132019
20260312132109,1300,0.7649,0.0064,18.25385,20260312132109
20260312132204,1300,0.7649,0.0064,17.83838,20260312132209
20260312132259,1300,0.7648,0.0064,18.99664,20260312132259
20260312132354,1300,0.7648,0.0064,18.91271,20260312132359
20260312132449,1300,0.7648,0.0064,17.75165,20260312132449
20260312132545,1300,0.7648,0.0064,17.78243,20260312132549
20260312132639,1300,0.7647,0.0064,17.83838,20260312132639
20260312132734,1300,0.7647,0.0064,18.11536,20260312132739
20260312132830,1300,0.7647,0.0064,17.63415,20260312132839
20260312132925,1300,0.7647,0.0064,18.1797,20260312132929
20260312133019,1300,0.7646,0.0064,18.40912,20260312133019
20260312133114,1300,0.7646,0.0064,17.74186,20260312133119
20260312133208,1300,0.7646,0.0064,17.75165,20260312133209
20260312133303,1300,0.7646,0.0064,17.70269,20260312133309
20260312133358,1300,0.7645,0.0064,17.90553,20260312133359
20260312133453,1300,0.7645,0.0064,17.67192,20260312133459
20260312133547,1300,0.7645,0.0064,17.78382,20260312133549
20260312133640,1300,0.7645,0.0064,19.03301,20260312133649
20260312133735,1300,0.7644,0.0064,17.76004,20260312133739
20260312133829,1300,0.7644,0.0064,17.68171,20260312133829
20260312133924,1300,0.7644,0.0064,17.71388,20260312133929
20260312134019,1300,0.7643,0.0064,17.80201,20260312134019
20260312134115,1300,0.7643,0.0064,17.91532,20260312134119
20260312134210,1300,0.7643,0.0064,18.065,20260312134219
20260312134305,1300,0.7643,0.0064,17.74885,20260312134309
20260312134400,1300,0.7642,0.0064,17.87615,20260312134409
20260312134455,1300,0.7642,0.0064,17.74466,20260312134459
20260312134550,1300,0.7642,0.0064,17.80341,20260312134559
20260312134645,1300,0.7642,0.0064,17.86076,20260312134649
20260312134740,1300,0.7641,0.0064,17.90693,20260312134749
20260312134835,1300,0.7641,0.0064,17.74326,20260312134839
20260312134930,1300,0.7641,0.0064,17.75445,20260312134939
20260312135025,1300,0.7641,0.0064,19.09596,20260312135029
20260312135120,1300,0.764,0.0064,17.87615,20260312135129
20260312135215,1300,0.764,0.0064,17.97267,20260312135219
20260312135310,1300,0.764,0.0064,17.76284,20260312135319
20260312135405,1300,0.7639,0.0065,17.78103,20260312135409
20260312135458,1300,0.7639,0.0065,17.74186,20260312135459
20260312135552,1300,0.7639,0.0065,17.71528,20260312135559
20260312135648,1300,0.7639,0.0065,17.84398,20260312135649
20260312135743,1300,0.7638,0.0065,17.97407,20260312135748
20260312135838,1300,0.7638,0.0065,17.63554,20260312135839
20260312135932,1300,0.7638,0.0065,17.87615,20260312135939
20260312140027,1300,0.7638,0.0065,17.74186,20260312140029
20260312140123,1300,0.7637,0.0065,17.8132,20260312140129
20260312140218,1300,0.7637,0.0065,18.01744,20260312140219
20260312140313,1300,0.7637,0.0065,17.75025,20260312140319
20260312140408,1300,0.7637,0.0065,17.99226,20260312140409
20260312140504,1300,0.7636,0.0065,17.70828,20260312140509
20260312140557,1300,0.7636,0.0065,17.77543,20260312140559
20260312140652,1300,0.7636,0.0065,17.73486,20260312140659
20260312140746,1300,0.7636,0.0065,17.66632,20260312140749
20260312140840,1300,0.7635,0.0065,18.00345,20260312140849
20260312140935,1300,0.7635,0.0065,17.65513,20260312140939
20260312141030,1300,0.7635,0.0065,17.73207,20260312141039
20260312141125,1300,0.7635,0.0065,18.96727,20260312141129
20260312141220,1300,0.7634,0.0065,17.72507,20260312141229
20260312141315,1300,0.7634,0.0065,18.00764,20260312141319
20260312141410,1300,0.7634,0.0065,18.07059,20260312141419
20260312141504,1300,0.7634,0.0065,18.02023,20260312141509
20260312141559,1300,0.7633,0.0065,17.94749,20260312141559
20260312141654,1300,0.7633,0.0065,17.6943,20260312141659
20260312141748,1300,0.7633,0.0065,18.88334,20260312141749
20260312141843,1300,0.7633,0.0065,17.76984,20260312141849
20260312141937,1300,0.7632,0.0065,17.66772,20260312141939
20260312142031,1300,0.7632,0.0065,17.9321,20260312142039
20260312142125,1300,0.7632,0.0065,17.73347,20260312142129
20260312142220,1300,0.7632,0.0065,18.21607,20260312142229
20260312142314,1300,0.7631,0.0065,17.79781,20260312142319
20260312142406,1300,0.7631,0.0065,17.83698,20260312142409
20260312142550,1600,0.763,0.0065,17.77263,20260312142559
20260312142658,1600,0.763,0.0065,17.80761,20260312142659
20260312142745,1600,0.763,0.0065,17.69709,20260312142749
20260312142833,1600,0.763,0.0065,17.9349,20260312142839
20260312142920,1600,0.7629,0.0065,17.88454,20260312142929
20260312143007,1600,0.7629,0.0065,17.6943,20260312143009
20260312143054,1600,0.7629,0.0065,17.74326,20260312143059
20260312143140,1600,0.7629,0.0065,17.71388,20260312143149
20260312143228,1600,0.7629,0.0065,17.89154,20260312143229
20260312143313,1600,0.7628,0.0065,17.78103,20260312143319
