time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241108043149,1000,0.8263,0.044,23.74813,20241108043145
20241108043304,1000,0.9874,0.0,22.6905,20241108043306
20241108043658,1000,0.8005,0.044,24.65062,20241108043656
20241108043812,1000,0.9924,0.008,23.48372,20241108043816
20241108044212,1000,0.9899,0.0,22.89555,20241108044217
20241108044327,1000,0.9874,0.0,24.11641,20241108044327
20241108044729,1000,0.796,0.08,24.57373,20241108044727
20241108044843,1000,0.9825,0.0,22.71208,20241108044847
20241108045245,1000,0.8117,0.092,24.58047,20241108045248
20241108045400,1000,0.9949,0.0,23.13702,20241108045408
20241108045758,1000,0.9949,0.0,23.42032,20241108045758
20241108045913,1000,0.9899,0.0,22.79168,20241108045918
20241108050311,1000,0.9899,0.0,23.2328,20241108050319
20241108050426,1000,0.9924,0.0,22.7539,20241108050429
20241108050824,1000,0.9849,0.0,23.41357,20241108050829
20241108050939,1000,0.9899,0.0,22.67836,20241108050939
20241108051341,1000,0.9625,0.008,22.74851,20241108051345
20241108051455,1000,0.9924,0.02,22.95625,20241108051455
20241108051855,1000,0.9899,0.0,22.98728,20241108051855
20241108052009,1000,0.98,0.0,22.78358,20241108052005
20241108052404,1000,0.9899,0.0,24.33091,20241108052406
20241108052519,1000,0.9874,0.0,23.09925,20241108052516
20241108052925,1000,0.9949,0.0,24.49953,20241108052926
20241108053039,1000,0.9875,0.0,23.02236,20241108053036
20241108053434,1000,0.9899,0.004,22.80247,20241108053437
20241108053548,1000,0.9924,0.0,23.00077,20241108053547
20241108053948,1000,0.8928,0.04,24.67895,20241108053947
20241108054102,1000,0.9899,0.0,22.76065,20241108054108
20241108054454,1000,0.9848,0.032,22.87801,20241108054458
20241108054608,1000,0.9899,0.0,22.71478,20241108054608
20241108055004,1000,0.8925,0.052,22.80517,20241108055008
20241108055118,1000,0.9949,0.0,22.73906,20241108055119
20241108055510,1000,0.9373,0.1,22.64598,20241108055519
20241108055624,1000,0.985,0.0,22.92793,20241108055629
20241108060021,1000,0.9774,0.032,23.46079,20241108060029
20241108060136,1000,0.9874,0.0,22.92793,20241108060135
20241108060531,1000,0.8881,0.0634,22.82675,20241108060535
20241108060645,1000,0.9873,0.032,23.78725,20241108060645
20241108061046,1000,0.8812,0.06,23.5161,20241108061045
20241108061200,1000,0.9849,0.0,24.85298,20241108061206
20241108061610,1000,0.9574,0.0,22.82001,20241108061616
20241108061725,1000,0.985,0.0,23.13837,20241108061726
20241108062122,1000,0.89,0.068,22.73232,20241108062126
20241108062237,1000,0.9825,0.0,22.76065,20241108062236
20241108062635,1000,0.9825,0.0,24.77878,20241108062637
20241108062750,1000,0.9899,0.0,22.67701,20241108062757
20241108063145,1000,0.9849,0.0,24.9528,20241108063148
20241108063300,1000,0.9874,0.0,25.50051,20241108063308
20241108063656,1000,0.9924,0.0,24.79362,20241108063658
20241108063811,1000,0.985,0.0,22.93602,20241108063818
20241108064210,1000,0.803,0.052,22.92388,20241108064218
20241108064324,1000,0.9825,0.0,22.83754,20241108064329
20241108064724,1000,0.8942,0.032,24.63713,20241108064729
20241108064838,1000,0.985,0.008,23.14917,20241108064839
20241108065231,1000,0.8685,0.052,22.80112,20241108065235
20241108065346,1000,0.9751,0.004,22.63114,20241108065345
20241108065747,1000,0.8099,0.1,24.73426,20241108065745
20241108065901,1000,0.9899,0.0,22.79033,20241108065905
20241108070258,1000,0.9472,0.016,23.5161,20241108070256
20241108070413,1000,0.9924,0.0,22.80517,20241108070416
20241108070814,1000,0.869,0.076,24.03952,20241108070816
20241108070928,1000,0.985,0.0,22.97379,20241108070926
20241108071323,1000,0.8639,0.04,23.05069,20241108071327
20241108071437,1000,0.9825,0.0,22.87801,20241108071437
20241108071836,1000,0.98,0.0,22.88611,20241108071837
20241108071950,1000,0.9899,0.0,23.5134,20241108071957
20241108072349,1000,0.9776,0.0,23.56601,20241108072348
20241108072503,1000,0.9899,0.0,22.68915,20241108072508
20241108072902,1000,0.9674,0.0,24.11776,20241108072908
20241108073016,1000,0.9924,0.0,22.74176,20241108073018
20241108073413,1000,0.9849,0.004,23.11949,20241108073419
20241108073527,1000,0.9949,0.0,22.88206,20241108073529
20241108073932,1000,0.9949,0.0,23.68203,20241108073939
20241108074046,1000,0.9849,0.0,24.16228,20241108074049
20241108074447,1000,0.9899,0.0,30.91547,20241108074445
20241108074602,1000,0.9825,0.0,22.79842,20241108074605
20241108074957,1000,0.9432,0.008,29.56105,20241108074955
20241108075112,1000,0.9924,0.0,23.37041,20241108075115
20241108075515,1000,0.95,0.004,23.79804,20241108075516
20241108075629,1000,0.9899,0.0,22.69185,20241108075626
20241108080026,1000,0.9873,0.0,23.58895,20241108080026
20241108080141,1000,0.9924,0.0,23.0979,20241108080146
20241108080540,1000,0.9949,0.0,23.66449,20241108080547
20241108080655,1000,0.9975,0.0,23.10869,20241108080657
20241108081051,1000,0.9799,0.028,24.66951,20241108081057
20241108081205,1000,0.9825,0.0,24.22973,20241108081207
20241108081605,1000,0.9196,0.048,23.25574,20241108081608
20241108081719,1000,0.9874,0.004,22.99942,20241108081718
20241108082122,1000,0.9672,0.0,23.03045,20241108082128
20241108082237,1000,0.9874,0.0,23.12893,20241108082239
20241108082636,1000,0.9403,0.004,24.70458,20241108082639
20241108082750,1000,0.9825,0.0,25.54098,20241108082759
20241108083148,1000,0.9023,0.044,25.20912,20241108083149
20241108083302,1000,0.9949,0.0,23.19908,20241108083309
20241108083703,1000,0.9672,0.0,24.45906,20241108083705
20241108083818,1000,0.9825,0.0,23.00752,20241108083815
