time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116152049,1000,0.9924,0.008,23.00496,20241116152047
20241116152135,1000,0.985,0.0,23.55338,20241116152137
20241116152251,1000,0.9949,0.004,23.94004,20241116152257
20241116152338,1000,0.88,0.024,22.97076,20241116152337
20241116152453,1000,0.98,0.004,23.08387,20241116152457
20241116152547,1000,0.9849,0.02,23.29955,20241116152547
20241116152703,1000,0.9924,0.008,22.94972,20241116152708
20241116152755,1000,0.9899,0.008,23.55996,20241116152758
20241116152911,1000,0.9849,0.0,24.64497,20241116152918
20241116152959,1000,0.9426,0.032,22.97208,20241116152958
20241116153115,1000,0.9874,0.008,24.42139,20241116153118
20241116153203,1000,0.9798,0.04,22.98391,20241116153208
20241116153318,1000,0.9751,0.008,23.08913,20241116153318
20241116153410,1000,0.8797,0.008,23.67832,20241116153418
20241116153525,1000,0.9874,0.0,24.68311,20241116153528
20241116153616,1000,0.9924,0.008,23.30613,20241116153618
20241116153732,1000,0.9924,0.0,24.01895,20241116153738
20241116153824,1000,0.908,0.008,23.13384,20241116153828
20241116153939,1000,0.9874,0.0,23.22853,20241116153939
20241116154031,1000,0.8168,0.0,24.14915,20241116154039
20241116154150,1000,0.9924,0.008,22.99443,20241116154159
20241116154239,1000,0.7961,0.096,22.97997,20241116154239
20241116154354,1000,0.9825,0.0,23.59678,20241116154359
20241116154443,1000,0.8123,0.0,23.12595,20241116154449
20241116154558,1000,0.9924,0.0,22.90763,20241116154559
20241116154650,1000,0.9027,0.04,24.6042,20241116154659
20241116154806,1000,0.9899,0.016,24.47268,20241116154809
20241116154857,1000,0.9899,0.02,23.42449,20241116154859
20241116155012,1000,0.9799,0.048,24.07682,20241116155019
20241116155100,1000,0.9849,0.016,24.06235,20241116155109
20241116155215,1000,0.9924,0.012,23.08518,20241116155219
20241116155303,1000,0.9874,0.012,23.11806,20241116155309
20241116155418,1000,0.9873,0.04,23.17198,20241116155419
20241116155505,1000,0.9446,0.016,23.16409,20241116155509
20241116155620,1000,0.9924,0.008,22.85634,20241116155625
20241116155714,1000,0.9949,0.0,23.23906,20241116155715
20241116155829,1000,0.9924,0.012,22.95892,20241116155825
20241116155916,1000,0.9874,0.004,23.026,20241116155915
20241116160032,1000,0.9776,0.008,24.26883,20241116160035
20241116160126,1000,0.9975,0.012,23.53365,20241116160125
20241116160241,1000,0.9924,0.008,22.8958,20241116160245
20241116160335,1000,0.9874,0.0,23.12332,20241116160335
20241116160450,1000,0.9924,0.016,23.17198,20241116160455
20241116160543,1000,0.9924,0.0,23.23511,20241116160545
20241116160658,1000,0.9874,0.008,23.05099,20241116160655
20241116160752,1000,0.9776,0.008,22.89711,20241116160756
20241116160907,1000,0.9824,0.04,23.06151,20241116160906
20241116160954,1000,0.9899,0.0,23.35084,20241116160956
20241116161110,1000,0.9799,0.012,23.73487,20241116161116
20241116161205,1000,0.9849,0.008,23.4337,20241116161206
20241116161320,1000,0.9825,0.016,22.83135,20241116161326
20241116161409,1000,0.9824,0.036,23.25615,20241116161406
20241116161524,1000,0.9874,0.004,22.80768,20241116161526
20241116161616,1000,0.9899,0.012,23.29035,20241116161616
20241116161732,1000,0.9874,0.0,22.92867,20241116161736
20241116161820,1000,0.9899,0.008,23.45343,20241116161826
20241116161935,1000,0.9949,0.04,23.08913,20241116161937
20241116162023,1000,0.9949,0.008,23.24958,20241116162027
20241116162138,1000,0.98,0.032,23.10885,20241116162137
20241116162229,1000,0.985,0.0,23.10491,20241116162227
20241116162345,1000,0.975,0.032,22.98391,20241116162347
20241116162438,1000,0.9875,0.0,22.86555,20241116162437
20241116162553,1000,0.9825,0.012,23.59415,20241116162557
20241116162641,1000,0.9899,0.0,22.94577,20241116162647
20241116162756,1000,0.9924,0.02,22.97602,20241116162757
20241116162847,1000,0.9875,0.0,23.01548,20241116162847
20241116163003,1000,0.9924,0.0,23.26404,20241116163007
20241116163055,1000,0.9924,0.0,23.24958,20241116163057
20241116163211,1000,0.9799,0.0,23.34427,20241116163217
20241116163259,1000,0.985,0.0,23.11017,20241116163258
20241116163414,1000,0.9774,0.008,23.27983,20241116163418
20241116163508,1000,0.9798,0.06,23.04441,20241116163508
20241116163623,1000,0.9899,0.008,23.09702,20241116163628
20241116163711,1000,0.9799,0.016,23.06414,20241116163718
20241116163826,1000,0.9849,0.008,23.07466,20241116163828
20241116163914,1000,0.98,0.008,23.07861,20241116163918
20241116164030,1000,0.9849,0.0,23.13647,20241116164038
20241116164122,1000,0.9797,0.008,22.97997,20241116164128
20241116164237,1000,0.9899,0.032,23.04836,20241116164238
20241116164330,1000,0.8955,0.028,25.09344,20241116164338
20241116164445,1000,0.9874,0.0,23.46658,20241116164448
20241116164536,1000,0.9849,0.036,23.22459,20241116164538
