time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116163414,1000,0.9272,0.004,28.91882,20241116163419
20241116163508,1000,0.867,0.008,24.40048,20241116163509
20241116163623,1000,0.962,0.008,27.03874,20241116163629
20241116163711,1000,0.9277,0.016,29.49376,20241116163715
20241116163826,1000,0.9695,0.016,30.51493,20241116163825
20241116163914,1000,0.9093,0.012,23.252,20241116163915
20241116164030,1000,0.934,0.016,30.36945,20241116164035
20241116164122,1000,0.855,0.008,30.83248,20241116164125
20241116164237,1000,0.9647,0.004,28.72018,20241116164235
20241116164330,1000,0.7593,0.024,30.70798,20241116164335
20241116164445,1000,0.9248,0.012,27.08491,20241116164445
20241116164536,1000,0.9223,0.02,23.89548,20241116164535
20241116164651,1000,0.9673,0.012,31.93618,20241116164655
20241116164745,1000,0.9017,0.024,23.56955,20241116164745
20241116164901,1000,0.9496,0.02,29.85047,20241116164905
20241116164952,1000,0.8972,0.004,27.56192,20241116164955
20241116165107,1000,0.9572,0.012,31.59486,20241116165105
20241116165202,1000,0.8195,0.008,30.54851,20241116165205
20241116165318,1000,0.9343,0.008,31.03671,20241116165315
20241116165411,1000,0.8688,0.008,26.9632,20241116165415
20241116165526,1000,0.9453,0.0,27.25277,20241116165525
20241116165618,1000,0.8784,0.0,23.252,20241116165615
20241116165733,1000,0.9647,0.004,27.64585,20241116165736
20241116165822,1000,0.8148,0.012,23.84513,20241116165826
20241116165937,1000,0.9515,0.008,29.86586,20241116165936
20241116170024,1000,0.8454,0.008,24.31095,20241116170026
20241116170139,1000,0.9746,0.016,30.71218,20241116170136
20241116170227,1000,0.8299,0.012,23.44085,20241116170226
20241116170343,1000,0.8794,0.012,31.60885,20241116170346
20241116170430,1000,0.83,0.004,30.05191,20241116170436
20241116170545,1000,0.9697,0.004,28.91183,20241116170546
20241116170633,1000,0.7313,0.02,24.73061,20241116170636
20241116170748,1000,0.9352,0.012,30.41981,20241116170746
20241116170841,1000,0.9572,0.024,23.54297,20241116170846
20241116170957,1000,0.8917,0.016,26.90865,20241116170956
20241116171048,1000,0.87,0.016,23.70384,20241116171046
20241116171203,1000,0.8846,0.004,31.76412,20241116171206
20241116171254,1000,0.9398,0.004,25.05655,20241116171257
20241116171409,1000,0.9695,0.008,28.29073,20241116171407
20241116171501,1000,0.8596,0.004,30.03792,20241116171507
20241116171617,1000,0.8511,0.016,26.74498,20241116171617
20241116171709,1000,0.8841,0.004,23.40308,20241116171707
20241116171824,1000,0.9695,0.0,31.94598,20241116171827
20241116171918,1000,0.806,0.004,23.34013,20241116171917
20241116172033,1000,0.9348,0.012,32.10265,20241116172037
20241116172125,1000,0.8514,0.008,24.10252,20241116172127
20241116172241,1000,0.9394,0.008,26.51557,20241116172247
20241116172335,1000,0.8529,0.008,26.26377,20241116172337
20241116172450,1000,0.9037,0.032,30.14843,20241116172457
20241116172542,1000,0.9248,0.008,28.81391,20241116172547
20241116172658,1000,0.8847,0.02,26.63027,20241116172657
20241116172750,1000,0.8781,0.0,25.88328,20241116172758
20241116172905,1000,0.9746,0.0,27.10449,20241116172908
20241116172956,1000,0.9295,0.004,24.3725,20241116172958
20241116173112,1000,0.8753,0.008,28.96359,20241116173118
20241116173159,1000,0.8731,0.004,23.36951,20241116173158
20241116173314,1000,0.9746,0.016,30.46178,20241116173318
20241116173406,1000,0.65,0.004,28.5803,20241116173408
20241116173520,1000,0.9574,0.008,30.76673,20241116173528
20241116173612,1000,0.8366,0.004,29.80011,20241116173618
20241116173728,1000,0.7673,0.008,31.47176,20241116173728
20241116173815,1000,0.7032,0.028,27.90324,20241116173818
20241116173930,1000,0.9372,0.008,31.6746,20241116173938
20241116174022,1000,0.8759,0.008,29.98476,20241116174028
20241116174138,1000,0.8313,0.012,31.08707,20241116174138
20241116174230,1000,0.8428,0.004,25.82732,20241116174239
20241116174345,1000,0.9847,0.0,31.36824,20241116174349
20241116174438,1000,0.6618,0.016,23.39609,20241116174439
20241116174553,1000,0.7626,0.024,29.01255,20241116174559
20241116174639,1000,0.8301,0.02,23.6325,20241116174639
20241116174755,1000,0.7772,0.016,31.24934,20241116174759
20241116174846,1000,0.7985,0.012,27.31852,20241116174849
20241116175002,1000,0.8421,0.008,30.84087,20241116175009
20241116175053,1000,0.7805,0.02,30.58208,20241116175059
20241116175208,1000,0.9181,0.0,30.50514,20241116175209
20241116175257,1000,0.7032,0.004,29.8127,20241116175259
20241116175412,1000,0.7649,0.012,28.11447,20241116175419
20241116175504,1000,0.737,0.028,30.50794,20241116175509
20241116175619,1000,0.9198,0.012,29.46298,20241116175619
20241116175705,1000,0.7761,0.004,24.81314,20241116175709
20241116175820,1000,0.925,0.016,23.84093,20241116175829
20241116175917,1000,0.72,0.012,23.41987,20241116175915
20241116180031,1000,0.9221,0.004,30.50234,20241116180035
20241116180123,1000,0.8579,0.016,24.51798,20241116180125
20241116180239,1000,0.697,0.024,30.62684,20241116180235
20241116180331,1000,0.794,0.024,24.19065,20241116180335
20241116180446,1000,0.928,0.02,29.92041,20241116180445
20241116180539,1000,0.6368,0.02,24.79775,20241116180535
20241116180654,1000,0.8719,0.008,29.60007,20241116180655
20241116180741,1000,0.8828,0.012,24.05495,20241116180745
20241116180856,1000,0.9645,0.008,30.61006,20241116180855
20241116180947,1000,0.8397,0.02,23.65068,20241116180945
20241116181103,1000,0.7675,0.008,27.84449,20241116181105
20241116181156,1000,0.8152,0.004,23.35412,20241116181155
20241116181311,1000,0.9183,0.02,30.82968,20241116181315
20241116181404,1000,0.7047,0.004,24.41027,20241116181405
20241116181519,1000,0.6829,0.012,31.0493,20241116181516
20241116181613,1000,0.7816,0.012,30.58348,20241116181616
20241116181728,1000,0.9355,0.012,29.5609,20241116181726
20241116181820,1000,0.6302,0.02,30.39463,20241116181826
20241116181935,1000,0.8518,0.012,30.5555,20241116181936
20241116182026,1000,0.8769,0.012,23.54996,20241116182026
